File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
1_Completed_30_CL.xlsx,1962,3270,1962,5,3,5,3,Completed_30_CL:AM88,2,Completed_30_CL:AK306,2,0,0,3,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_h_prim_todo.xlsx,3641,13562,10041,1646,1104,1134,779,Ej.4 (Unido):DO85,3,Ej.4 (Unido):CA108,2,0,0,491,9316,0,0,0,0,116,232,84,329,0,0,28,80,0,0,0,0,24,48,0,0,36,36
1_STATA_Mode_Estimation Results.xlsx,451,1292,905,179,164,139,90,Test :C1,8,Univaraite-All-Models:B10,3,4,8,63,826,0,0,0,0,13,29,0,0,0,0,0,0,0,0,6,23,0,0,0,0,4,4
1_Transmembrane_type.xlsx,3486,6972,3486,4,2,4,2,Sheet1 (2):I959,1,Sheet1 (2):I1691,1,0,0,2,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-1-3-Kickstarter Analysis Project Submitted.xlsx,28905,57833,45452,40,30,35,27,Outcomes based on Goal:C3,9,Outcomes based on Goal:B8,3,0,0,27,45452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-s2.0-S0002929720300173-mmc2.xlsx,383,752,376,78,39,68,34,Table S2:M88,1,Table S2:M139,1,0,0,22,353,0,0,0,0,0,0,5,12,2,4,1,2,1,2,0,0,0,0,0,0,3,3
1. Buku Kas 2018 .xlsx,6739,18349,18344,17648,17545,334,179,Agustus 18:H11,659,Agustus 18:J10,655,11,5790,126,12511,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41
1. Buku Kas 2018.xlsx,4856,12881,12853,12200,12113,281,152,Agustus 18:I11,659,Agustus 18:H11,655,8,3988,103,8823,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40
1. Excel Homework.xlsx,24696,49404,32936,15,10,15,10,Sheet1:E4030,2,Sheet1:J3248,1,0,0,10,32936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1. StarterBook_James (1).xlsx,20622,41244,24772,22,17,20,14,Bonus:C9,6,Bonus:C8,2,0,0,14,24772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,45137,105181,60305,30141,15184,38,34,Al Bundy:C14970,14967,Germany:AM28,3,0,0,28,60213,0,0,0,0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1 nba pivots.xlsx.xlsx,26,43,110,43,110,31,26,Box Scores:F956174,25,Box Scores:F7,1,0,0,9,21,0,0,0,0,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
1.1 รายงาน BS PL CF (ฉบับส่ง) ใช้สำหรับปี64(2).xlsx,827,1471,1607,914,738,774,561,cash flow (Q1.64)b:L54,47,cash flow (Q1.64)b:L33,8,8,16,208,1045,0,0,0,0,5,10,97,203,25,52,10,26,35,72,0,0,0,0,10,20,163,163
1.2 nba pivots - Solutions.xlsx.xlsx,26,43,110,43,110,31,26,Box Scores:F500375,25,Box Scores:B1,1,0,0,9,21,0,0,0,0,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
1.ejemplo a replicar.xlsx,155796,276656,311733,275411,309952,1283,1331,Calibracion DPA153:D36959,30088,Calibracion DPA153:A65,4955,55,4895,482,156761,0,0,0,0,334,149613,1,2,1,2,0,0,0,0,0,0,2,4,0,0,456,456
1.单总线MIPS三级时序产生器逻辑自动生成(2020-4-1).xlsx,430,1443,1284,534,512,100,92,状态转换表:E21,4,输出函数自动生成:L4,2,0,0,92,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 - Conditional Formatting.xlsx,18,50,32,11,6,5,3,Represent Trending with Icons:D9,1,Represent Trending with Icons:D5,1,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_2_night.xlsx,216,432,424,432,424,222,111,Vista02:C21,53,Vista02:C21,53,2,104,107,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
10-21-trucos-excel.xlsx,9059,20050,17222,14073,13238,91,69,recuentos:AR12,3986,tablas:N4,3,0,0,22,11035,0,0,0,0,25,6151,5,10,0,0,0,0,0,0,0,0,0,0,0,0,17,17
10.1-10.31日福龙结算单(13)_10.xlsx,3941,6049,4067,708,551,630,401,8.6:T13,6,8.6:U10,4,0,0,245,3854,0,0,0,0,0,0,0,0,0,0,0,0,57,114,0,0,0,0,0,0,99,99
10.2015.xlsx,303,711,545,572,474,249,158,ფორმა N 8.1:G11,26,ფორმა N 8.1:G11,26,4,31,83,376,0,0,0,0,1,25,7,14,11,24,15,30,0,0,0,0,0,0,8,16,29,29
100ms.xlsx,5861,11724,14694,11724,14694,50,42,Data:BV3,2980,Data:AB90,1,0,0,17,5854,0,0,0,0,25,8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016-zongmingsheng.xlsx,60,192,180,192,180,60,36,walk_1:U8,2,walk_1:U8,1,0,0,24,120,0,0,0,0,0,0,6,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0
102_个别报表_2019年度_天禾软件_V0.1.xlsx,19406,41717,42482,29797,28574,16175,10513,未审报表分析:F42,92,preCF:F12,11,435,870,3489,25455,0,0,0,0,924,5645,474,1029,431,878,128,351,404,836,142,319,93,186,97,206,3896,3896
10214-0_57pcs.xlsx,2332,3389,10370,1978,6327,1042,1354,Calcu:T10,1727,Calcu:B3,11,0,0,735,7208,0,0,0,0,153,1981,9,24,1,2,0,0,1,2,2,4,2,4,0,0,451,451
10581_cc_vehicle_history.xlsx,13,26,13,26,13,2,1,AFV Inventory:K10,1,AFV Inventory:J8,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106010937_CDM_All_2019.xlsx,2,12,10,12,10,12,10,AB 1045 FORM (Merritt Campus):C26,1,AB 1045 FORM (Merritt Campus):C26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
106121080_CDM_All_2020.xlsx,3,11,10,11,10,12,9,Calc & Attestation:B7,2,Calc & Attestation:B7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
106141273_CDM_All_2019.xlsx,5,15,13,15,13,15,12,Revenue:G4,2,Revenue:G4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
106150808_PCT_CHG_2018.xlsx,3159,9473,6316,37,24,35,23,CDM List:D2949,3,CDM List:C44,2,0,0,19,6310,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2
106190525_CDM_ALL_2018.xlsx,3,11,10,11,10,12,9,Price Increase 2018:B10,2,Price Increase 2018:B10,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
106190568_CDM_All_2018.xlsx,3140,6285,3145,1543,774,1363,684,CDM 2018:A9066,1,CDM 2018:A7320,1,0,0,451,2684,0,0,0,0,0,0,98,219,52,107,15,33,14,33,8,16,6,12,1,2,39,39
106301380_PCT_CHG_2021.xlsx,23982,71903,47956,53,56,44,33,Data Export:P64334,19,Data Export:O17,4,2,4,8,47916,0,0,0,0,4,12,0,0,5,10,0,0,0,0,0,0,0,0,0,0,14,14
106370782_PCT_CHG_2018.xlsx,3960,11875,7915,11,7,8,5,AB1045 Rev Calc 060118:B3679,3,AB1045 Rev Calc 060118:B64,2,0,0,4,7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
106410817_CDM_All_2020.xlsx,3,11,10,11,10,13,9,2020 Seton % Increase-Decrease:I8,2,2020 Seton % Increase-Decrease:I8,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8
106420493_CDM_All_2018.xlsx,225,450,225,424,212,288,144,CDM's 2018:A16997,1,CDM's 2018:A17636,1,0,0,6,14,0,0,0,0,0,0,1,2,4,8,1,3,5,11,5,10,7,14,35,83,80,80
108_个别报表_2019年度_新加坡天合_V0.1.xlsx,18038,38202,39511,28993,27920,15548,10116,未审报表分析:D32,92,preCF:F13,11,435,870,3415,23443,0,0,0,0,914,5549,438,948,387,786,101,294,385,798,117,248,77,154,99,214,3748,3748
10912查處名單.xlsx,56,114,75,47,26,26,14,統計表:F8,9,統計表:Q14,4,0,0,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
10gen_stwd_pct.xlsx,3842,9236,9906,4987,6480,1039,926,Lt Gov to Voting Statistics:M42,17,Lt Gov to Voting Statistics:N13,4,0,0,831,9716,0,0,0,0,0,0,12,24,52,104,31,62,0,0,0,0,0,0,0,0,0,0
10k_oper_energy.xlsx,18360,36368,18899,1182,1205,181,112,op_carbon:A5,213,op_carbon:H35,50,6,271,4,17678,7,473,0,0,60,441,0,0,0,0,0,0,0,0,0,0,0,0,1,2,34,34
10年交易计划 - 20181001.xlsx,8609,16832,14348,2528,2427,155,97,10年计划-周:G1,314,10年计划-周:G1,104,3,269,73,13645,0,0,0,0,6,381,9,18,2,4,0,0,0,0,0,0,0,0,0,0,4,4
11 - Excel I - Exercícios.xlsx,228,527,581,98,132,55,66,Exercício 4:SL4,24,COMPARAÇÃO:D10,1,0,0,59,530,0,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
11. Co Daily - November 2018.xlsx,1074,2190,1472,1339,920,1150,795,6 Nov:O23,8,21 Nov:E22,5,9,18,138,782,0,0,0,0,0,0,0,0,1,2,23,46,0,0,0,0,0,0,0,0,624,624
11.14.15 Carb WC3 ISST Plates-calibrated.xlsx,1743,2395,7355,2155,6847,129,292,Calibration:E134,1742,Calibration:E137,13,0,0,153,4147,0,0,0,0,130,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
11.9计算裂变效果.xlsx,81,82,158,82,158,45,43,工作表1:C9,79,工作表1:C4,41,0,0,39,115,0,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
110_个别报表_2019年度_润港化工_V0.1.xlsx,19326,41157,43114,30062,28743,16608,10735,未审报表分析:F51,92,preCF:F59,11,435,870,3651,25947,0,0,0,0,921,5629,459,981,420,855,123,339,401,830,123,260,91,183,113,241,3998,3998
111 - 112 - 15.xlsx,6017,15055,14408,9100,9065,450,325,Q11-VND:I12,681,Q11-VND:I12,678,21,2187,153,12033,4,10,0,0,16,43,0,0,2,6,0,0,0,0,0,0,0,0,0,0,129,129
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,18147,38392,39744,29073,27988,15690,10216,未审报表分析:D31,92,preCF:F54,11,436,872,3486,23621,0,0,0,0,914,5564,432,929,377,762,96,284,386,800,131,276,85,170,90,192,3783,3783
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,18367,39058,40551,29136,28031,15577,10121,未审报表分析:D32,92,preCF:F13,11,435,870,3389,24197,0,0,0,0,914,5557,418,901,413,845,104,300,393,815,126,273,80,160,92,196,3757,3757
12.9号订单流水帐.xlsx,104,199,140,18,11,15,10,Sheet1:N6,4,Sheet1:N11,4,0,0,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1205-SIL.xlsx,5275,12092,9591,2526,2408,1858,1275,Networking:K60,21,Networking:K60,8,23,46,404,8240,0,0,0,0,178,401,119,259,22,44,22,44,1,2,22,44,21,42,0,0,463,463
1205SIL (Conference Room).xlsx,5197,11908,9441,2522,2403,1855,1273,Networking:K60,21,Networking:K60,8,23,46,404,8096,0,0,0,0,176,395,119,259,22,44,22,44,1,2,22,44,21,42,0,0,463,463
1205SIL (Guilt).xlsx,5188,11888,9424,2521,2402,1854,1272,Networking:K60,21,Networking:K60,8,23,46,404,8080,0,0,0,0,176,395,119,259,22,44,22,44,1,2,22,44,21,42,0,0,462,462
120CAMV_Date_03_16_2020_UEF Med_Normal Capacity_Shroud OFF.xlsx,904,1396,1297,1037,987,364,323,Data:D5186,109,Pqhr:B10,7,18,36,87,666,0,0,0,0,37,411,0,0,0,0,0,0,0,0,1,2,0,0,2,4,178,178
123BO_Backtest.xlsx,122,244,128,60,36,60,32,Chiến thuật:G12,6,Chiến thuật:G12,6,0,0,8,100,0,0,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,1,2,21,21
131021-Legislative-District-Analysis-Statewide.xlsx,1357,2714,1357,2714,1357,418,209,Total Homeless Students:W486,2,Total Homeless Students:F502,1,0,0,125,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,112,28,56,0,0,0,0
134-132-2 QUOTE INCOMPLETE.xlsx,1920,3088,3468,2754,3206,2101,1612,Cash Flow:H12,446,Cash Flow:G28,19,64,163,180,1160,4,36,0,0,221,746,47,94,24,48,16,33,49,116,34,96,1,2,0,0,972,972
134-visual.xlsx,145,192,121,85,68,12,6,Line:A4,51,Line:A4,51,1,51,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.2 Camila1 Recuperação IRA COVID para análise estatística.xlsx,99,192,96,60,30,54,27,Recuperação IRA COV vs nCOV:BR2,1,Recuperação IRA COV vs nCOV:BO82,1,0,0,13,66,0,0,0,0,0,0,7,16,4,8,1,2,1,3,0,0,0,0,0,0,1,1
15-3.xlsx,20372,40476,21711,1096,1625,40,30,Load-Displacement:D25214,806,Load-Displacement:D41,6,0,0,12,20893,0,0,0,0,10,809,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7,7
150squarewave.xlsx,5004,10005,10005,10005,10005,154,147,F0008CH1:E390033,2502,F0008CH1:E36,2,0,0,2,5000,0,0,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144
151013_Testdata_HCS_min_2.xlsx,1452,2904,1452,92,46,4,2,Bin Data Table:F22,2,Bin Data Table:J175,1,0,0,2,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151121 hyst_char.xlsx,11586,19382,27034,11694,15475,1451,748,11_27_flow1:E170,6,11_27_flow1:E268,3,0,0,748,22147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512990987_PDC_CHW_Y5_WV1.xlsx,207,523,334,111,71,82,47,choices:B198,19,choices:B198,19,1,19,31,284,0,0,0,0,0,0,9,20,1,2,2,5,0,0,0,0,0,0,1,2,2,2
152 - 155 - 15.xlsx,5361,12345,9564,1470,1486,152,107,NXT:C92,189,THE KHO:H14,110,8,512,70,9020,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,27,27
1528996719_GCI-FT - 15 V6 FORMULADO (3) NOVEDAD TAMSULOSINA.xlsx,150,350,250,7,5,7,5,SELECTIVO:H13,2,SELECTIVO:I34,2,0,0,5,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538818511.BID_2018_05_23_n1hr0tpt1000(1).xlsx,59,69,64,69,64,22,14,Sheet1:AB3,49,Sheet1:AW6,5,1,5,1,2,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
1539332862.xlsx,375,1027,719,87,59,84,56,TSR01:E9,5,입고내역:F28,4,0,0,17,678,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,37,37
154 - 632 - 14.xlsx,1189,1815,2969,1003,1957,170,131,642 - CPSX:L13,57,641 - CPSX:G13,5,3,6,71,2301,0,0,0,0,40,641,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,16
1560775971202909.xlsx,462,517,462,237,182,102,76,精准鞋码对照（原创版）:K15,11,精准鞋码对照（原创版）:K38,4,0,0,20,289,0,0,0,0,0,0,43,147,7,14,6,12,0,0,0,0,0,0,0,0,0,0
15902461945ec93b32a49016.86073787.xlsx,210,627,622,627,622,24,15,HKD Saving:F3,134,HKD Saving:H2,134,5,206,10,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15년 3월 - 4월 마감  철가자료(수정 1차).xlsx,743,2229,1486,3,2,3,2,실적조회 (2):K193,1,실적조회 (2):K450,1,0,0,2,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16_07_fixed_many_combined.xlsx,31820,41400,92341,41400,92341,26,29,computer_lab2pc15:A388238,12896,computer_lab2pc15:E40,1,0,0,10,31820,0,0,0,0,19,60521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-21.xlsx,1260,3780,2520,6,4,6,4,Sheet1 (3):A104,1,Sheet1 (3):B910,1,0,0,2,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
16.表3-32.xlsx,1444,4346,2912,30,22,18,14,表3-32:G4,2,表3-32:G12,1,0,0,14,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160707_Tarabykin_HP1TKO.3_HCS_Min_7c.xlsx,1233,2466,1233,92,46,4,2,Bin Data Table:AC766,2,Bin Data Table:O1133,1,0,0,2,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161 Ranking Comunal Educación.xlsx,95282,20022,31345,19660,30981,57,42,SELECCIÓN PÚBLICA:A19249,15512,SELECCIÓN PÚBLICA:A16,6283,8,10134,18,4093,0,0,0,0,10,17112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1620531665899-test-upload-node.xlsx-ekonomi.xlsx,4921,9842,4921,2,1,2,1,Sheet1:D4031,1,Sheet1:D3218,1,0,0,1,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163c176fc934928f78245cd5587d4582.xlsx,167,97,69,97,69,49,27,CT2:I121,7,CT2:I49,1,0,0,2,8,0,0,1,2,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1641171841Patrick Kenney - Amazing Products Sold (SFBA) - $40K - Women's Apparel - 8_23_21.xlsx,3610,7218,5437,406,307,410,305,Sheet1:D511,8,Sheet1:D43,4,1,2,271,5377,0,0,0,0,1,2,24,48,0,0,0,0,0,0,0,0,0,0,0,0,8,8
1641177248Patrick Kenney - Amazing Products Sold (SFBA) - $40K - Women's Apparel - 8_23_21.xlsx,3610,7218,5437,406,307,410,305,Sheet1:D511,8,Sheet1:D43,4,1,2,271,5377,0,0,0,0,1,2,24,48,0,0,0,0,0,0,0,0,0,0,0,0,8,8
17_analysis_TX16S_right_middle_aligned_stock_magnets_minus100digits.xlsx,46824,93648,85839,78042,78036,1218,1207,Logged data:F3,7804,Logged data:F3,1,0,0,6,46820,0,0,0,0,713,35119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,488
17-03-2015_02_49_47 pm.xlsx,138,229,156,185,122,160,96,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,20,70,0,0,0,0,2,4,3,6,1,2,0,0,0,0,0,0,0,0,0,0,67,67
17-03-2015_06_02_49 pm.xlsx,138,229,156,185,122,162,97,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,19,68,0,0,0,0,2,4,3,6,1,2,0,0,0,0,0,0,0,0,0,0,69,69
17-03-2015_06_51_11 pm.xlsx,136,229,156,185,122,160,96,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,20,70,0,0,0,0,2,4,3,6,1,2,0,0,0,0,0,0,0,0,0,0,67,67
17-9d2f3331ce4165668838bbc4f7f3af76-1327952387.xlsx,11094,16794,11192,63,35,33,19,formulario P-2011:T28,4,formulario P-2011:U54,3,0,0,11,11182,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,6,6
17.1. K5 Fund (실습결과-데이터고정).xlsx,2831,5607,6587,5108,5834,321,302,펀드:I3,504,펀드:H3,253,6,1506,142,3896,0,0,0,0,4,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150
170315_DRC.xlsx,285,304,285,304,285,78,39,Info:N31,15,Info:D31,8,38,266,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705.Trips-Formated.xlsx,55523,55525,41643,13,9,12,8,1705.Trips:V6099,3,1705.Trips:V1808,2,0,0,6,41640,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
171207 TODO EN UNO.xlsx,1779,4111,2749,627,408,450,293,PRESTAMOS:F90,6,PRESTAMOS:F42,3,0,0,169,2538,0,0,0,0,1,2,30,62,11,25,6,19,12,24,4,8,5,10,6,12,49,49
17上(中国) 受注・売上実績1703.xlsx,13605,16668,28838,15564,21103,12807,9269,●17.03実績＆計画:Z113,215,●17.03実績＆計画:I113,10,0,0,3836,14795,0,0,0,0,2021,4042,1886,6902,544,1088,191,461,40,84,250,542,200,414,190,394,111,111
17上(中国) 受注・売上実績1708.xlsx,14431,17722,30392,16761,22529,13352,9850,●17.08実績＆計画:AA117,217,●17.08実績＆計画:F121,10,0,0,4009,14846,0,0,0,0,2352,4714,1932,7647,600,1224,285,671,66,132,235,513,143,303,99,211,129,129
18_19_ApprovedBudget_Nat.xlsx,45,131,86,17,10,17,10,ThisVsPublication:G15,3,ThisVsPublication:E22,2,0,0,6,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1801-1820班高一期考（2）成绩统计表20190708.xlsx,5965,9835,10815,6327,7336,979,543,总表:G693,1943,总表:I83,3,0,0,351,5279,0,0,0,0,35,3366,82,164,41,474,0,0,1,2,0,0,1,2,11,22,21,21
180911 Mining_Authoritative_Data_R - Copy.xlsx,232,106,77,104,75,66,44,Activity:P23,8,Activity:O5,3,0,0,18,39,0,0,0,0,6,12,0,0,0,0,0,0,6,12,0,0,0,0,0,0,14,14
1819BTL.r.xlsx,44812,67224,89618,30,34,28,27,0.0#8.15#8.2025-14#2.5841184954:B2129,13,0.0#8.15#8.2025-14#2.5841184954:E44,4,0,0,18,89606,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
188212-53-2.xlsx,677,1016,906,614,623,237,165,All:F36,80,ตารางLab:H14,30,2,4,49,454,0,0,0,0,24,300,34,83,1,2,0,0,1,2,2,4,0,0,4,9,48,48
191001_선물데이터_1틱.xlsx,329897,406051,888073,304681,685204,455,434,풋매매_상방돌파:B10,126820,풋매매_상방돌파:D1,25371,75,228246,216,431406,0,0,0,0,97,228365,3,6,6,12,0,0,1,2,0,0,0,0,0,0,36,36
191126P2_ROIAnnotationSummary_200218.xlsx,17893,31751,31164,4275,4177,212,126,Flash68_annot:A2,182,Annotation_Summary:B1335,182,4,686,91,28747,0,0,0,0,6,1690,10,21,1,2,1,2,1,2,0,0,0,0,0,0,12,12
1996-2020 Silkway International university готовы.xlsx,11,12,11,12,11,4,3,Silkway university:P728,11,Silkway university:P728,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1adbdb7980d623cffcd799c80066dd0e.xlsx,3388,6282,3383,6282,3383,6282,3383,Cruz Roja:B2,2,Cruz Roja:B2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383,3383
1cm_Fahrt_865_7.xlsx,2256,4512,2256,4512,2256,34,17,Tabelle1:R31,3,Tabelle1:T76,1,0,0,17,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 MotionDetails.xlsx,461,1844,1383,4,3,4,3,MotionDetails:D20,1,MotionDetails:D136,1,0,0,3,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 terms 2.xlsx,1673,2382,2662,1427,1519,88,55,July:P7,255,July:R7,129,9,795,21,1720,0,0,0,0,2,123,1,2,0,0,0,0,0,0,0,0,0,0,0,0,22,22
2_result.xlsx,26800,35232,53563,246,300,234,241,fuzzy_2_subset:B643,16,baseline_2:D71,3,0,0,81,53380,11,22,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148
2-8-2019.xlsx,937,3253,3064,2247,1972,1362,1126,Summary:B3,30,Summary:B3,30,1,30,228,1310,0,0,0,0,0,0,2,4,6,12,0,0,819,1638,0,0,0,0,0,0,70,70
2-span_120.xlsx,18,36,18,36,18,6,3,spacing_20min:C10023,1,spacing_20min:K42,1,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01_-_green.xlsx,2273,4589,5777,4531,5717,569,639,Smelter List:G1169,1932,Checker:B50,5,0,0,162,3180,0,0,0,0,28,2139,8,16,0,0,0,0,1,2,0,0,0,0,0,0,440,440
2.01_-_high_risk.xlsx,2273,4589,5777,4531,5717,569,639,Smelter List:G1169,1932,Checker:B50,5,0,0,162,3180,0,0,0,0,28,2139,8,16,0,0,0,0,1,2,0,0,0,0,0,0,440,440
2.01_-_validation_needed.xlsx,2273,4589,5777,4531,5717,569,639,Smelter List:G1169,1932,Checker:B50,5,0,0,162,3180,0,0,0,0,28,2139,8,16,0,0,0,0,1,2,0,0,0,0,0,0,440,440
2.13.Practical-example.Descriptive-statistics-lesson.xlsx,654,1483,1080,95,113,49,30,Location:C12,31,Location:C12,12,2,17,19,1019,0,0,0,0,5,37,1,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1
2.2012.xlsx,827,2927,2822,2874,2788,266,178,ფორმა N 8.1:C10,594,ფორმა N 8.1:C10,594,5,602,109,2082,0,0,0,0,1,25,0,0,18,38,20,40,1,2,0,0,3,6,6,12,15,15
2.2013.xlsx,249,580,481,533,445,259,174,ფორმა N9.7.1:M2,25,ფორმა N 8.1:D10,14,5,22,109,328,0,0,0,0,1,25,0,0,15,32,21,42,0,0,0,0,0,0,9,18,14,14
2.2014.xlsx,246,573,475,533,443,267,178,ფორმა N9.7.1:M2,25,ფორმა N 8.1:G9,11,5,19,106,314,0,0,0,0,2,27,0,0,15,32,21,42,3,6,0,0,0,0,9,18,17,17
2.3.Categorical-variables.Visualization-techniques-exercise.xlsx,19,31,27,29,24,19,11,Pie chart:C12,9,Pareto diagram:C13,5,1,2,6,17,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2.3关键路径.xlsx,18,27,38,20,22,19,14,Sheet1:H7,15,Sheet1:H7,5,1,3,3,21,0,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2.FinalBook.xlsx,24684,49368,37026,12,9,12,9,Sheet1:E3248,2,Sheet1:N611,2,0,0,9,37026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
